"year","week","zone","spp","abund","mosq","n_trap","mosq_G","mosq_L","n_pools","n_pos_pools","pir","pir_lci","pir_uci","pools_G","pools_L","pos_pools_G","pos_pools_L","trap_L","vi","vi_lci","vi_uci"
2023,28,"NW","All",191,1528,8,44,1690,46,1,5e-04,0,0.0047,2,44,0,1,18,0.0889,0.0055,0.8762
2023,28,"NW","Pipiens",14.38,115,8,44,123,10,1,0.0065,4e-04,0.0348,2,8,0,1,9,0.0889,0.0055,0.4757
2023,28,"NW","Tarsalis",176.62,1413,8,0,1567,36,0,0,0,0.0023,0,36,0,0,9,0,0,0.4005
2023,28,"SE","All",439,6585,15,169,6585,155,11,0.0016,8e-04,0.0033,7,148,1,10,30,0.7143,0.3373,1.4361
2023,28,"SE","Pipiens",19.87,298,15,161,298,19,1,0.0022,1e-04,0.0111,5,14,1,0,15,0.0437,0.002,0.2206
2023,28,"SE","Tarsalis",419.13,6287,15,8,6287,136,10,0.0016,8e-04,0.0029,2,134,0,10,15,0.6706,0.3353,1.2155
2023,28,"SW","All",265,2385,9,100,2223,57,3,0.001,2e-04,0.0039,3,54,1,2,18,0.2569,0.0506,0.9596
2023,28,"SW","Pipiens",6.56,59,9,99,51,9,1,0.007,4e-04,0.0373,2,7,1,0,9,0.0397,0.0023,0.2115
2023,28,"SW","Tarsalis",258.44,2326,9,1,2172,48,2,9e-04,2e-04,0.0031,1,47,0,2,9,0.2172,0.0483,0.7481
2023,29,"BC","All",58.8,294,5,0,294,6,3,0.0133,0.0037,0.0469,0,6,0,3,10,0.784,0.2156,2.7558
2023,29,"BC","Pipiens",9.8,49,5,0,49,1,0,0,0,0.0317,0,1,0,0,5,0,0,0.3107
2023,29,"BC","Tarsalis",49,245,5,0,245,5,3,0.016,0.0044,0.0499,0,5,0,3,5,0.784,0.2156,2.4451
2023,29,"BE","All",801,4005,5,0,753,17,2,0.0028,5e-04,0.0115,0,17,0,2,10,0.4188,0.0722,1.7278
2023,29,"BE","Pipiens",6.2,31,5,0,31,2,0,0,0,0.0551,0,2,0,0,5,0,0,0.3416
2023,29,"BE","Tarsalis",794.8,3974,5,0,722,15,2,0.0029,5e-04,0.0096,0,15,0,2,5,0.4188,0.0722,1.3862
2023,29,"FC","All",309.14,18944,NA,705,18239,433,47,0.0024,0.0016,0.0034,24,409,7,40,118,0.7287,0.4921,1.0554
2023,29,"FC","Pipiens",13.46,1478,NA,684,794,60,13,0.0102,0.0058,0.0169,20,40,7,6,59,0.1373,0.0781,0.2275
2023,29,"FC","Tarsalis",295.68,17466,NA,21,17445,373,34,0.002,0.0014,0.0028,4,369,0,34,59,0.5914,0.414,0.8279
2023,29,"LV","All",731.08,26319,36,0,920,20,1,0.0011,1e-04,0.0072,0,20,0,1,12,0.165,0.015,1.1037
2023,29,"LV","Pipiens",16.56,596,36,0,20,2,0,0,0,0.0882,0,2,0,0,6,0,0,0.2937
2023,29,"LV","Tarsalis",714.53,25723,36,0,900,18,1,0.0011,1e-04,0.0054,0,18,0,1,6,0.165,0.015,0.81
2023,29,"NE","All",473.4,4734,10,203,4734,112,13,0.0027,0.0012,0.005,8,104,0,13,20,1.2554,0.5867,2.3778
2023,29,"NE","Pipiens",26.5,265,10,197,265,17,3,0.0069,0.0019,0.0189,7,10,0,3,10,0.1828,0.0504,0.5008
2023,29,"NE","Tarsalis",446.9,4469,10,6,4469,95,10,0.0024,0.0012,0.0042,1,94,0,10,10,1.0726,0.5363,1.877
2023,29,"NW","All",293.57,2055,7,371,2434,69,7,0.0016,5e-04,0.0044,10,59,5,2,18,0.4313,0.1279,1.2005
2023,29,"NW","Pipiens",16.86,118,7,367,158,17,5,0.0116,0.0044,0.0266,8,9,5,0,9,0.2037,0.0773,0.4671
2023,29,"NW","Tarsalis",276.71,1937,7,4,2276,52,2,9e-04,2e-04,0.0029,2,50,0,2,9,0.2276,0.0506,0.7334
2023,29,"SE","All",460.53,6908,15,115,6908,156,14,0.0019,9e-04,0.0036,5,151,2,12,30,0.8533,0.4229,1.647
2023,29,"SE","Pipiens",8.93,134,15,104,134,13,4,0.0197,0.0069,0.0479,4,9,2,2,15,0.1759,0.0616,0.4277
2023,29,"SE","Tarsalis",451.6,6774,15,11,6774,143,10,0.0015,8e-04,0.0027,1,142,0,10,15,0.6774,0.3613,1.2193
2023,29,"SW","All",286.11,2575,9,16,2196,53,7,0.0033,0.0012,0.0079,1,52,0,7,18,0.8036,0.3035,1.9162
2023,29,"SW","Pipiens",19.67,177,9,16,137,8,1,0.0062,4e-04,0.0297,1,7,0,1,9,0.0944,0.0061,0.452
2023,29,"SW","Tarsalis",266.44,2398,9,0,2059,45,6,0.0031,0.0013,0.0064,0,45,0,6,9,0.7092,0.2974,1.4642
2023,30,"BC","All",49,294,6,0,294,6,1,0.0034,2e-04,0.0173,0,6,0,1,6,0.1666,0.0098,0.8477
2023,30,"BC","Tarsalis",49,294,6,0,294,6,1,0.0034,2e-04,0.0173,0,6,0,1,6,0.1666,0.0098,0.8477
2023,30,"BE","All",138.6,693,5,0,440,13,1,0.0023,1e-04,0.0162,0,13,0,1,10,0.1997,0.0083,1.4275
2023,30,"BE","Pipiens",4.8,24,5,0,24,4,0,0,0,0.0894,0,4,0,0,5,0,0,0.4291
2023,30,"BE","Tarsalis",133.8,669,5,0,416,9,1,0.0024,1e-04,0.012,0,9,0,1,5,0.1997,0.0083,0.9984
2023,30,"FC","All",128.62,8056,NA,339,7717,227,32,0.0042,0.0027,0.0066,15,212,5,27,120,0.5421,0.3461,0.8453
2023,30,"FC","Pipiens",12,1048,NA,328,720,64,6,0.0063,0.0026,0.0131,11,53,5,1,60,0.0756,0.0312,0.1572
2023,30,"FC","Tarsalis",116.62,7008,NA,11,6997,163,26,0.004,0.0027,0.0059,4,159,0,26,60,0.4665,0.3149,0.6881
2023,30,"LV","All",282.39,10166,36,0,708,19,8,0.0157,0.0074,0.0344,0,19,0,8,12,1.8515,0.874,4.058
2023,30,"LV","Pipiens",8.36,301,36,0,18,5,0,0,0,0.126,0,5,0,0,6,0,0,0.378
2023,30,"LV","Tarsalis",274.03,9865,36,0,690,14,8,0.0161,0.0076,0.032,0,14,0,8,6,1.8515,0.874,3.68
2023,30,"NE","All",327.3,3273,10,138,3273,86,7,0.0021,7e-04,0.0051,8,78,2,5,20,0.6924,0.224,1.6847
2023,30,"NE","Pipiens",50.4,504,10,132,504,23,2,0.0033,6e-04,0.0109,5,18,2,0,10,0.1663,0.0302,0.5494
2023,30,"NE","Tarsalis",276.9,2769,10,6,2769,63,5,0.0019,7e-04,0.0041,3,60,0,5,10,0.5261,0.1938,1.1353
2023,30,"NW","All",75.11,676,9,33,747,26,3,0.0044,0.0012,0.0148,2,24,0,3,18,0.3653,0.0989,1.2245
2023,30,"NW","Pipiens",5.67,51,9,33,62,9,0,0,0,0.0319,2,7,0,0,9,0,0,0.2198
2023,30,"NW","Tarsalis",69.44,625,9,0,685,17,3,0.0048,0.0013,0.0132,0,17,0,3,9,0.3653,0.0989,1.0047
2023,30,"SE","All",89.6,1344,15,118,1344,48,6,0.0033,9e-04,0.01,4,44,3,3,30,0.2974,0.077,0.9002
2023,30,"SE","Pipiens",5.33,80,15,113,80,16,4,0.0305,0.0097,0.0851,3,13,3,1,15,0.1626,0.0517,0.4536
2023,30,"SE","Tarsalis",84.27,1264,15,5,1264,32,2,0.0016,3e-04,0.0053,1,31,0,2,15,0.1348,0.0253,0.4466
2023,30,"SW","All",122.75,982,8,50,911,29,6,0.0074,0.0031,0.0166,1,28,0,6,18,0.7521,0.3125,1.6841
2023,30,"SW","Pipiens",5.38,43,8,50,32,7,0,0,0,0.0286,1,6,0,0,9,0,0,0.1018
2023,30,"SW","Tarsalis",117.38,939,8,0,879,22,6,0.0077,0.0032,0.0162,0,22,0,6,9,0.7521,0.3125,1.5823
2023,31,"BC","All",94,564,6,0,282,6,0,0,0,0.0105,0,6,0,0,6,0,0,0.4935
2023,31,"BC","Tarsalis",94,564,6,0,282,6,0,0,0,0.0105,0,6,0,0,6,0,0,0.4935
2023,31,"BE","All",103.6,518,5,0,259,11,0,0,0,0.02,0,11,0,0,10,0,0,1.0336
2023,31,"BE","Pipiens",19.6,98,5,0,49,4,0,0,0,0.0459,0,4,0,0,5,0,0,0.4498
2023,31,"BE","Tarsalis",84,420,5,0,210,7,0,0,0,0.0139,0,7,0,0,5,0,0,0.5838
2023,31,"FC","All",68.54,4479,NA,367,4112,156,31,0.0073,0.0044,0.0116,11,145,7,24,120,0.4972,0.3017,0.7937
2023,31,"FC","Pipiens",6.77,772,NA,366,406,51,11,0.0187,0.0099,0.0333,10,41,6,5,60,0.1266,0.067,0.2254
2023,31,"FC","Tarsalis",61.77,3707,NA,1,3706,105,20,0.006,0.0038,0.0092,1,104,1,19,60,0.3706,0.2347,0.5683
2023,31,"LV","All",365.73,13532,37,0,610,17,1,0.0016,1e-04,0.0113,0,17,0,1,12,0.1657,0.0098,1.1536
2023,31,"LV","Pipiens",18.22,674,37,0,25,3,0,0,0,0.0779,0,3,0,0,6,0,0,0.3248
2023,31,"LV","Tarsalis",347.51,12858,37,0,585,14,1,0.0017,1e-04,0.0085,0,14,0,1,6,0.1657,0.0098,0.8288
2023,31,"NE","All",54,540,10,1,270,18,1,0.0036,2e-04,0.026,1,17,0,1,20,0.0967,0.0054,0.7021
2023,31,"NE","Pipiens",18.2,182,10,1,91,7,0,0,0,0.0268,1,6,0,0,10,0,0,0.2439
2023,31,"NE","Tarsalis",35.8,358,10,0,179,11,1,0.0054,3e-04,0.0256,0,11,0,1,10,0.0967,0.0054,0.4582
2023,31,"NW","All",67.25,538,8,115,264,20,7,0.0219,0.0073,0.0564,4,16,2,5,18,0.6411,0.2134,1.6537
2023,31,"NW","Pipiens",8.25,66,8,114,31,10,3,0.0238,0.0071,0.0653,3,7,1,2,9,0.0819,0.0244,0.2246
2023,31,"NW","Tarsalis",59,472,8,1,233,10,4,0.0216,0.0073,0.0552,1,9,1,3,9,0.5592,0.189,1.4291
2023,31,"SE","All",315.43,4416,14,218,2208,65,19,0.0084,0.0044,0.0155,5,60,4,15,30,1.2438,0.6431,2.2865
2023,31,"SE","Pipiens",25.14,352,14,218,176,18,7,0.0275,0.0121,0.0598,5,13,4,3,15,0.3226,0.1419,0.7015
2023,31,"SE","Tarsalis",290.29,4064,14,0,2032,47,12,0.0068,0.0037,0.0117,0,47,0,12,15,0.9212,0.5012,1.585
2023,31,"SW","All",47.56,428,9,33,219,19,3,0.0127,0.002,0.0503,1,18,1,2,18,0.3101,0.0486,1.2249
2023,31,"SW","Pipiens",7.11,64,9,33,34,9,1,0.0173,9e-04,0.1016,1,8,1,0,9,0.0654,0.0034,0.384
2023,31,"SW","Tarsalis",40.44,364,9,0,185,10,2,0.0119,0.0022,0.0409,0,10,0,2,9,0.2447,0.0452,0.8409
2023,32,"BC","All",47.4,237,5,0,237,5,1,0.0042,3e-04,0.0211,0,5,0,1,5,0.1991,0.0142,1.0001
2023,32,"BC","Tarsalis",47.4,237,5,0,237,5,1,0.0042,3e-04,0.0211,0,5,0,1,5,0.1991,0.0142,1.0001
2023,32,"BE","All",127.2,636,5,0,590,18,5,0.0103,0.0039,0.028,0,18,0,5,10,1.2204,0.4644,3.3012
2023,32,"BE","Pipiens",10,50,5,0,50,5,0,0,0,0.0504,0,5,0,0,5,0,0,0.504
2023,32,"BE","Tarsalis",117.2,586,5,0,540,13,5,0.0113,0.0043,0.0259,0,13,0,5,5,1.2204,0.4644,2.7972
2023,32,"FC","All",47.24,3205,NA,418,2787,140,29,0.0115,0.0072,0.0178,17,123,6,23,118,0.5423,0.34,0.8426
2023,32,"FC","Pipiens",8.93,937,NA,410,527,64,6,0.0071,0.0029,0.015,15,49,5,1,59,0.0634,0.0259,0.1339
2023,32,"FC","Tarsalis",38.31,2268,NA,8,2260,76,23,0.0125,0.0082,0.0185,2,74,1,22,59,0.4789,0.3141,0.7087
2023,32,"LV","All",108.97,4032,37,0,627,17,4,0.0077,0.0025,0.0236,0,17,0,4,12,0.8097,0.2646,2.4645
2023,32,"LV","Pipiens",20.41,755,37,0,146,5,0,0,0,0.0176,0,5,0,0,6,0,0,0.4282
2023,32,"LV","Tarsalis",88.57,3277,37,0,481,12,4,0.0101,0.0033,0.0254,0,12,0,4,6,0.8097,0.2646,2.0363
2023,32,"NE","All",36.7,367,10,47,367,25,4,0.0116,0.0027,0.0368,4,21,1,3,20,0.424,0.0992,1.3491
2023,32,"NE","Pipiens",15.7,157,10,47,157,15,1,0.0048,3e-04,0.0232,4,11,1,0,10,0.0754,0.0047,0.3642
2023,32,"NE","Tarsalis",21,210,10,0,210,10,3,0.0166,0.0045,0.0469,0,10,0,3,10,0.3486,0.0945,0.9849
2023,32,"NW","All",30.38,243,8,66,218,19,4,0.02,0.005,0.0651,2,17,1,3,18,0.4842,0.1208,1.5778
2023,32,"NW","Pipiens",7.5,60,8,66,55,10,1,0.0087,5e-04,0.0463,2,8,1,0,9,0.0532,0.0031,0.2829
2023,32,"NW","Tarsalis",22.88,183,8,0,163,9,3,0.0238,0.0065,0.0715,0,9,0,3,9,0.431,0.1177,1.2949
2023,32,"SE","All",37.4,561,15,303,561,39,8,0.0116,0.0042,0.0267,10,29,4,4,30,0.4325,0.1587,0.9998
2023,32,"SE","Pipiens",6.07,91,15,295,91,21,3,0.0093,0.0024,0.0269,8,13,3,0,15,0.0565,0.0146,0.1633
2023,32,"SE","Tarsalis",31.33,470,15,8,470,18,5,0.012,0.0046,0.0267,2,16,1,4,15,0.376,0.1441,0.8365
2023,32,"SW","All",20.25,162,8,2,187,17,3,0.0173,0.0025,0.0674,1,16,0,3,18,0.3598,0.0521,1.4014
2023,32,"SW","Pipiens",2.88,23,8,2,28,8,1,0.035,0.002,0.1688,1,7,0,1,9,0.1089,0.0062,0.525
2023,32,"SW","Tarsalis",17.38,139,8,0,159,9,2,0.0142,0.0026,0.0496,0,9,0,2,9,0.2509,0.0459,0.8764
2023,33,"BC","All",36.2,181,5,0,181,5,1,0.0054,3e-04,0.0271,0,5,0,1,5,0.1955,0.0109,0.981
2023,33,"BC","Tarsalis",36.2,181,5,0,181,5,1,0.0054,3e-04,0.0271,0,5,0,1,5,0.1955,0.0109,0.981
2023,33,"BE","All",83,415,5,0,337,12,0,0,0,0.0156,0,12,0,0,10,0,0,1.0506
2023,33,"BE","Pipiens",16,80,5,0,80,4,0,0,0,0.0284,0,4,0,0,5,0,0,0.4544
2023,33,"BE","Tarsalis",67,335,5,0,257,8,0,0,0,0.0116,0,8,0,0,5,0,0,0.5962
2023,33,"FC","All",38.46,2664,NA,395,2269,128,25,0.0104,0.0058,0.0174,16,112,4,21,118,0.3991,0.2212,0.6677
2023,33,"FC","Pipiens",9.93,979,NA,393,586,56,12,0.0149,0.0082,0.0253,14,42,4,8,59,0.148,0.0814,0.2512
2023,33,"FC","Tarsalis",28.53,1685,NA,2,1683,72,13,0.0088,0.0049,0.0146,2,70,0,13,59,0.2511,0.1398,0.4165
2023,33,"LV","All",83.22,3079,37,0,616,18,4,0.0071,0.0016,0.0249,0,18,0,4,12,0.7323,0.1616,2.553
2023,33,"LV","Pipiens",17.68,654,37,0,116,6,1,0.009,6e-04,0.0506,0,6,0,1,6,0.174,0.0116,0.9781
2023,33,"LV","Tarsalis",65.54,2425,37,0,500,12,3,0.0067,0.0018,0.0189,0,12,0,3,6,0.5583,0.15,1.5749
2023,33,"NE","All",44.89,404,9,129,404,26,8,0.0183,0.0061,0.0466,6,20,2,6,20,0.7387,0.2456,1.882
2023,33,"NE","Pipiens",22.33,201,9,128,199,15,5,0.0194,0.0075,0.0443,5,10,2,3,10,0.3861,0.1492,0.8816
2023,33,"NE","Tarsalis",22.56,203,9,1,205,11,3,0.0172,0.0047,0.0488,1,10,0,3,10,0.3526,0.0964,1.0004
2023,33,"NW","All",24.25,194,8,82,195,19,4,0.0131,0.0026,0.0485,3,16,2,2,18,0.2844,0.0555,1.0504
2023,33,"NW","Pipiens",7.5,60,8,82,60,10,3,0.026,0.0072,0.0745,3,7,2,1,9,0.1734,0.048,0.4969
2023,33,"NW","Tarsalis",16.75,134,8,0,135,9,1,0.0074,5e-04,0.0369,0,9,0,1,9,0.111,0.0075,0.5535
2023,33,"SE","All",10.86,152,14,156,152,29,2,0.0074,5e-04,0.0354,6,23,0,2,30,0.0751,0.0046,0.3587
2023,33,"SE","Pipiens",2.43,34,14,155,34,14,1,0.005,3e-04,0.0242,5,9,0,1,15,0.0114,7e-04,0.0549
2023,33,"SE","Tarsalis",8.43,118,14,1,118,15,1,0.0081,5e-04,0.0386,1,14,0,1,15,0.0637,0.0039,0.3038
2023,33,"SW","All",42.78,385,9,28,384,19,6,0.0176,0.0052,0.0495,1,18,0,6,18,0.7501,0.2206,2.1127
2023,33,"SW","Pipiens",10.78,97,9,28,97,7,2,0.0187,0.0036,0.0676,1,6,0,2,9,0.2016,0.0388,0.7287
2023,33,"SW","Tarsalis",32,288,9,0,287,12,4,0.0172,0.0057,0.0434,0,12,0,4,9,0.5485,0.1818,1.384
2023,34,"BC","All",42.2,211,5,0,211,5,1,0.0048,3e-04,0.0251,0,5,0,1,5,0.2026,0.0127,1.0592
2023,34,"BC","Tarsalis",42.2,211,5,0,211,5,1,0.0048,3e-04,0.0251,0,5,0,1,5,0.2026,0.0127,1.0592
2023,34,"BE","All",61.8,309,5,0,309,13,4,0.0186,0.0062,0.0587,0,13,0,4,10,1.1472,0.3856,3.6248
2023,34,"BE","Pipiens",14.2,71,5,0,71,5,0,0,0,0.0347,0,5,0,0,5,0,0,0.4927
2023,34,"BE","Tarsalis",47.6,238,5,0,238,8,4,0.0241,0.0081,0.0658,0,8,0,4,5,1.1472,0.3856,3.1321
2023,34,"FC","All",40.36,2706,NA,325,2381,137,25,0.0095,0.0054,0.016,16,121,8,17,118,0.385,0.2163,0.6472
2023,34,"FC","Pipiens",9.07,855,NA,320,535,59,13,0.0183,0.0104,0.0303,12,47,7,6,59,0.166,0.0943,0.2748
2023,34,"FC","Tarsalis",31.29,1851,NA,5,1846,78,12,0.007,0.0039,0.0119,4,74,1,11,59,0.219,0.122,0.3724
2023,34,"LV","All",55.73,2062,37,0,483,15,1,0.002,1e-04,0.0162,0,15,0,1,12,0.1599,0.0093,1.3072
2023,34,"LV","Pipiens",15.86,587,37,0,139,6,1,0.0069,4e-04,0.0339,0,6,0,1,6,0.1599,0.0093,0.7855
2023,34,"LV","Tarsalis",39.86,1475,37,0,344,9,0,0,0,0.0091,0,9,0,0,6,0,0,0.5217
2023,34,"NE","All",19.8,198,10,59,198,24,4,0.0151,0.0031,0.0471,5,19,2,2,20,0.2998,0.0614,0.9325
2023,34,"NE","Pipiens",6.7,67,10,57,67,12,2,0.0162,0.0033,0.051,4,8,1,1,10,0.1085,0.0221,0.3417
2023,34,"NE","Tarsalis",13.1,131,10,2,131,12,2,0.0146,0.003,0.0451,1,11,1,1,10,0.1913,0.0393,0.5908
2023,34,"NW","All",20.22,182,9,160,187,23,4,0.0139,0.0027,0.0453,6,17,2,2,18,0.2878,0.0552,0.9411
2023,34,"NW","Pipiens",5.67,51,9,158,58,12,2,0.0102,0.0019,0.0351,4,8,2,0,9,0.0657,0.0122,0.226
2023,34,"NW","Tarsalis",14.56,131,9,2,129,11,2,0.0155,0.003,0.0499,2,9,0,2,9,0.2221,0.043,0.7151
2023,34,"SE","All",47.47,712,15,91,712,38,7,0.0084,0.003,0.0223,4,34,3,4,30,0.3966,0.1428,1.0565
2023,34,"SE","Pipiens",8.47,127,15,90,127,15,6,0.039,0.0164,0.0856,3,12,3,3,15,0.3303,0.1389,0.725
2023,34,"SE","Tarsalis",39,585,15,1,585,23,1,0.0017,1e-04,0.0085,1,22,0,1,15,0.0663,0.0039,0.3315
2023,34,"SW","All",31.78,286,9,15,281,19,4,0.0142,0.0027,0.048,1,18,1,3,18,0.4441,0.0853,1.4997
2023,34,"SW","Pipiens",8.89,80,9,15,73,9,2,0.0274,0.0051,0.098,1,8,1,1,9,0.2222,0.0414,0.7948
2023,34,"SW","Tarsalis",22.89,206,9,0,208,10,2,0.0096,0.0019,0.0305,0,10,0,2,9,0.2219,0.0439,0.7049
2023,35,"BC","All",18.33,55,3,0,55,5,0,0,0,0.0802,0,5,0,0,10,0,0,0.8819
2023,35,"BC","Pipiens",10,30,3,0,30,2,0,0,0,0.0689,0,2,0,0,5,0,0,0.4134
2023,35,"BC","Tarsalis",8.33,25,3,0,25,3,0,0,0,0.0937,0,3,0,0,5,0,0,0.4685
2023,35,"BE","All",25.6,128,5,0,128,10,1,0.0084,5e-04,0.0653,0,10,0,1,10,0.2145,0.012,1.6714
2023,35,"BE","Pipiens",10.6,53,5,0,53,5,0,0,0,0.0473,0,5,0,0,5,0,0,0.5014
2023,35,"BE","Tarsalis",15,75,5,0,75,5,1,0.0143,8e-04,0.078,0,5,0,1,5,0.2145,0.012,1.17
2023,35,"FC","All",16.97,1263,NA,262,1001,113,11,0.0093,0.0036,0.0204,12,101,3,8,118,0.1578,0.0612,0.346
2023,35,"FC","Pipiens",7.8,721,NA,261,460,57,7,0.0107,0.0048,0.0212,11,46,3,4,59,0.0835,0.0374,0.1654
2023,35,"FC","Tarsalis",9.17,542,NA,1,541,56,4,0.0081,0.0026,0.0197,1,55,0,4,59,0.0743,0.0238,0.1806
2023,35,"LV","All",26,936,36,0,352,12,1,0.0029,1e-04,0.0214,0,12,0,1,12,0.1694,0.0081,1.256
2023,35,"LV","Pipiens",9.39,338,36,0,110,4,0,0,0,0.021,0,4,0,0,6,0,0,0.3849
2023,35,"LV","Tarsalis",16.61,598,36,0,242,8,1,0.0042,2e-04,0.0216,0,8,0,1,6,0.1694,0.0081,0.8711
2023,35,"NE","All",23.1,231,10,94,231,26,3,0.0109,0.0013,0.0484,6,20,1,2,20,0.2526,0.0306,1.1174
2023,35,"NE","Pipiens",16.4,164,10,93,164,15,2,0.0085,0.0015,0.0292,5,10,1,1,10,0.1394,0.0246,0.4789
2023,35,"NE","Tarsalis",6.7,67,10,1,67,11,1,0.0169,9e-04,0.0953,1,10,0,1,10,0.1132,0.006,0.6385
2023,35,"NW","All",13,91,7,82,100,17,1,0.004,3e-04,0.0497,2,15,1,0,18,0.0448,0.0028,0.5525
2023,35,"NW","Pipiens",6.57,46,7,82,51,9,1,0.0079,5e-04,0.0416,2,7,1,0,9,0.0448,0.0028,0.2359
2023,35,"NW","Tarsalis",6.43,45,7,0,49,8,0,0,0,0.0582,0,8,0,0,9,0,0,0.3166
2023,35,"SE","All",6.92,90,13,55,90,28,4,0.03,0.0057,0.1098,3,25,1,3,30,0.1802,0.0343,0.6587
2023,35,"SE","Pipiens",3.23,42,13,55,42,15,3,0.0398,0.0109,0.1163,3,12,1,2,15,0.1114,0.0305,0.3256
2023,35,"SE","Tarsalis",3.69,48,13,0,48,13,1,0.0215,0.0012,0.1041,0,13,0,1,15,0.0688,0.0038,0.3331
2023,35,"SW","All",6,54,9,31,45,15,1,0.0043,4e-04,0.0814,1,14,0,1,18,0.0215,0.0018,0.4069
2023,35,"SW","Pipiens",1.67,15,9,31,10,7,1,0.0194,0.0016,0.0831,1,6,0,1,9,0.0215,0.0018,0.0922
2023,35,"SW","Tarsalis",4.33,39,9,0,35,8,0,0,0,0.0809,0,8,0,0,9,0,0,0.3147
2023,36,"BC","All",2.6,13,5,0,13,5,0,0,0,0.1875,0,5,0,0,5,0,0,0.4875
2023,36,"BC","Tarsalis",2.6,13,5,0,13,5,0,0,0,0.1875,0,5,0,0,5,0,0,0.4875
2023,36,"FC","All",9.24,621,NA,122,499,73,3,0.0046,0.0013,0.0191,10,63,2,1,108,0.0423,0.0116,0.1763
2023,36,"FC","Pipiens",6.83,491,NA,122,369,40,3,0.0062,0.0017,0.0165,10,30,2,1,54,0.0423,0.0116,0.1127
2023,36,"FC","Tarsalis",2.41,130,NA,0,130,33,0,0,0,0.0264,0,33,0,0,54,0,0,0.0636
2023,36,"LV","All",14.4,360,25,0,101,9,0,0,0,0.048,0,9,0,0,12,0,0,0.8083
2023,36,"LV","Pipiens",7.68,192,25,0,55,4,0,0,0,0.0429,0,4,0,0,6,0,0,0.3934
2023,36,"LV","Tarsalis",6.72,168,25,0,46,5,0,0,0,0.0541,0,5,0,0,6,0,0,0.4149
2023,36,"NE","All",37.67,226,6,24,226,18,0,0,0,0.0234,4,14,0,0,20,0,0,0.5279
2023,36,"NE","Pipiens",34,204,6,24,204,12,0,0,0,0.013,4,8,0,0,10,0,0,0.2652
2023,36,"NE","Tarsalis",3.67,22,6,0,22,6,0,0,0,0.1194,0,6,0,0,10,0,0,0.2627
2023,36,"NW","All",3,9,3,45,9,7,1,0.0106,6e-04,0.2726,2,5,1,0,18,0.0106,6e-04,0.2726
2023,36,"NW","Pipiens",1.33,4,3,45,4,5,1,0.0242,0.0014,0.1799,2,3,1,0,9,0.0106,6e-04,0.0792
2023,36,"NW","Tarsalis",1.67,5,3,0,5,2,0,0,0,0.3454,0,2,0,0,9,0,0,0.1934
2023,36,"SE","All",10.3,103,10,52,103,23,1,0.0055,3e-04,0.055,3,20,1,0,30,0.0375,0.0024,0.378
2023,36,"SE","Pipiens",7.3,73,10,52,73,13,1,0.0077,5e-04,0.0365,3,10,1,0,15,0.0375,0.0024,0.1778
2023,36,"SE","Tarsalis",3,30,10,0,30,10,0,0,0,0.1001,0,10,0,0,15,0,0,0.2002
2023,36,"SW","All",9.4,47,5,1,47,11,1,0.0173,0.0013,0.1248,1,10,0,1,18,0.0906,0.0066,0.6525
2023,36,"SW","Pipiens",6.6,33,5,1,33,6,1,0.0247,0.0018,0.1075,1,5,0,1,9,0.0906,0.0066,0.3945
2023,36,"SW","Tarsalis",2.8,14,5,0,14,5,0,0,0,0.1654,0,5,0,0,9,0,0,0.258
2023,37,"FC","All",10.74,547,NA,85,462,52,2,0.0037,7e-04,0.0181,8,44,2,0,86,0.0398,0.0071,0.1947
2023,37,"FC","Pipiens",10.21,524,NA,85,439,41,2,0.0039,7e-04,0.0126,8,33,2,0,43,0.0398,0.0071,0.1286
2023,37,"FC","Tarsalis",0.53,23,NA,0,23,11,0,0,0,0.1248,0,11,0,0,43,0,0,0.0661
2023,37,"NE","All",53.83,323,6,42,323,16,2,0.0055,0.0011,0.0241,2,14,2,0,20,0.1778,0.0343,0.7782
2023,37,"NE","Pipiens",52,312,6,42,312,13,2,0.0057,0.0011,0.0183,2,11,2,0,10,0.1778,0.0343,0.571
2023,37,"NE","Tarsalis",1.83,11,6,0,11,3,0,0,0,0.1884,0,3,0,0,10,0,0,0.2072
2023,37,"NW","All",2.83,17,6,9,14,7,0,0,0,0.1101,2,5,0,0,9,0,0,0.1718
2023,37,"NW","Pipiens",2.83,17,6,9,14,7,0,0,0,0.1101,2,5,0,0,9,0,0,0.1718
2023,37,"SE","All",9.08,109,12,29,109,22,0,0,0,0.0465,3,19,0,0,30,0,0,0.3373
2023,37,"SE","Pipiens",8.42,101,12,29,101,15,0,0,0,0.0254,3,12,0,0,15,0,0,0.1709
2023,37,"SE","Tarsalis",0.67,8,12,0,8,7,0,0,0,0.314,0,7,0,0,15,0,0,0.1664
2023,37,"SW","All",3.25,13,4,5,16,7,0,0,0,0.1915,1,6,0,0,18,0,0,0.339
2023,37,"SW","Pipiens",2.25,9,4,5,12,6,0,0,0,0.1471,1,5,0,0,9,0,0,0.1956
2023,37,"SW","Tarsalis",1,4,4,0,4,1,0,0,0,0.3259,0,1,0,0,9,0,0,0.1434
2024,23,"BE","All",1.2,6,NA,0,6,4,0,0,0,0.4381,0,4,0,0,10,0,0,0.5257
2024,23,"BE","Pipiens",0.2,1,NA,0,1,1,0,0,0,0.7935,0,1,0,0,5,0,0,0.1587
